actor_id,actor_name
1261,Vlado Mihailov
1262,Leonardo DiCaprio
1263,Tom Hanks
1264,Christopher Walken
1265,Martin Sheen
1266,Nathalie Baye
1267,Amy Adams
1268,James Brolin
1269,Brian Howe
1270,Frank John Hughes
1271,Steve Eastin
1272,Bill Hader
1273,Anna Faris
1274,James Caan
1275,Andy Samberg
1276,Bruce Campbell
1277,Mr. T
1278,Bobb'e J. Thompson
1279,Neil Patrick Harris
1280,Al Roker
1281,Thomas Jane
1282,Saffron Burrows
1283,Jacqueline McKenzie
1284,Michael Rapaport
1285,Cristos
1286,Daniel Rey
1287,Matthew Broderick
1288,Alan Ruck
1289,Mia Sara
1290,Jeffrey Jones
1291,Jennifer Grey
1292,Cindy Pickett
1293,Lyman Ward
1294,Edie McClurg
1295,Charlie Sheen
1296,Kristy Swanson
1297,Del Close
1298,Haley Lu Richardson
1299,Cole Sprouse
1300,Moisés Arias
1301,Kimberly Hébert Gregory
1302,Parminder Nagra
1303,Emily Baldoni
1304,Gary Weeks
1305,Cynthia Evans
1306,Julianne Moore
1307,Edie Falco
1308,Ron Eldard
1309,Aunjanue Ellis
1310,Anthony Mackie
1311,LaTanya Richardson Jackson
1312,Clarke Peters
1313,Peter Friedman
1314,Domenick Lombardozzi
1315,Dane Cook
1316,Jessica Alba
1317,Dan Fogler
1318,Ellia English
1319,Sasha Pieterse
1320,Annie Wood
1321,Lonny Ross
1322,Chelan Simmons
1323,Simone Bailly
1324,Jodelle Ferland
1325,Crystal Lowe
1326,Troy Gentile
1327,Georgia Craig
1328,Michelle Harrison
1329,Chiara Zanni
1330,Joseph Gordon-Levitt
1331,Elliot Page
1332,Tom Hardy
1333,Ken Watanabe
1334,Dileep Rao
1335,Cillian Murphy
1336,Marion Cotillard
1337,Pete Postlethwaite
1338,John C. Reilly
1339,Philip Baker Hall
1340,Tom Cruise
1341,Jeremy Blackman
1342,Jason Robards
1343,Melinda Dillon
1344,April Grace
1345,Luis Guzmán
1346,Ricky Jay
1347,Michael Murphy
1348,Melora Walters
1349,Damon Wayans
1350,Karyn Parsons
1351,William Hickey
1352,Michael Ironside
1353,Albert Hall
1354,Ross Bickell
1355,Orlando Brown
1356,Peyton Chesson-Fohl
1357,Steven Martini
1358,Dan Aykroyd
1359,Jamie Lee Curtis
1360,Macaulay Culkin
1361,Anna Chlumsky
1362,Richard Masur
1363,Griffin Dunne
1364,Ann Nelson
1365,Peter Michael Goetz
1366,Jane Hallaren
1367,Anthony R. Jones
1368,Austin O'Brien
1369,Christine Ebersole
1370,Angeline Ball
1371,William Townsend
1372,Donny Lucas
1373,Melissa Sturm
1374,Trevor Devall
1375,Brian Drummond
1376,Kathleen Barr
1377,Garry Chalk
1378,Lee Tockar
1379,Shannon Chan-Kent
1380,Michelle Murdocca
1381,Lorne Cardinal
1382,Peter Kelamis
1383,Danny McBride
1384,Kevin Corrigan
1385,Craig Robinson
1386,Ed Begley Jr.
1387,Nora Dunn
1388,Justin Long
1389,Dwayne Johnson
1390,Seann William Scott
1391,Jessica Biel
1392,John Cleese
1393,Freddie Benedict
1394,Diane Keaton
1395,Jacki Weaver
1396,Rhea Perlman
1397,Celia Weston
1398,Alisha Boe
1399,Charlie Tahan
1400,Tobey Maguire
1401,Jeff Bridges
1402,Chris Cooper
1403,Gary Stevens
1404,David McCullough
1405,Kingston DuCoeur
1406,Eddie Jones
1407,Ed Lauter
1408,Michael O'Neill
1409,Michael Angarano
1410,Royce D. Applegate
1411,Annie Corley
1412,Valerie Mahaffey
1413,Tommy Lee Jones
1414,James Garner
1415,Marcia Gay Harden
1416,William Devane
1417,Loren Dean
1418,Courtney B. Vance
1419,Rade Serbedzija
1420,Barbara Babcock
1421,Blair Brown
1422,Trey Parker
1423,Matt Stone
1424,Kristen Miller
1425,Masasa Moyo
1426,Daran Norris
1427,Phil Hendrie
1428,Maurice LaMarche
1429,Chelsea Magritte
1430,Jeremy Shada
1431,Fred Tatasciore
1432,Hailee Steinfeld
1433,Kyra Sedgwick
1434,Blake Jenner
1435,Hayden Szeto
1436,Alexander Calvert
1437,Eric Keenleyside
1438,Abigail Spencer
1439,Katee Sackhoff
1440,Emily Alyn Lind
1441,Cicely Tyson
1442,Andrea Frankle
1443,Brad James
1444,Lance E. Nichols
1445,Chelsea Field
1446,Noble Willingham
1447,Taylor Negron
1448,Danielle Harris
1449,Halle Berry
1450,Bruce McGill
1451,Matthew McConaughey
1452,Ryan Phillippe
1453,John Leguizamo
1454,Michael Peña
1455,Bryan Cranston
1456,Bob Gunton
1457,Marisa Tomei
1458,Frances Fisher
1459,Jeffrey Dean Morgan
1460,Chris Evans
1461,Idris Elba
1462,Columbus Short
1463,Óscar Jaenada
1464,Jason Patric
1465,Holt McCallany
1466,Peter Macdissi
1467,Peter Francis James
1468,Christian Bale
1469,Aitana Sánchez-Gijón
1470,John Sharian
1471,Reg E. Cathey
1472,Anna Massey
1473,Matthew Romero
1474,Robert Long
1475,Colin Stinton
1476,Craig Stevenson
1477,Sandra Bullock
1478,Jeremy Northam
1479,Dennis Miller
1480,Diane Baker
1481,Wendy Gazelle
1482,Ken Howard
1483,Ray McKinnon
1484,Daniel Schorr
1485,L. Scott Caldwell
1486,Robert Gossett
1487,D.L. Hughley
1488,Kathy Bates
1489,Bradley Cooper
1490,Eric Dane
1491,Hector Elizondo
1492,Jamie Foxx
1493,Jennifer Garner
1494,Topher Grace
1495,Anne Hathaway
1496,Taylor Lautner
1497,George Lopez
1498,Shirley MacLaine
1499,Julia Roberts
1500,Taylor Swift
1501,Khaled Abol El Naga
1502,Souad Massi
1503,Suhail Haddad
1504,Malak Ermileh
1505,Maisa Abd Elhadi
1506,Walid Abdul Salam
1507,Nisreen Faour
1508,Areen Omari
1509,Damilola Adegbite
1510,Chris Attoh
1511,Chuks Chukwujekwu
1512,Eku Edewor
1513,Bikiya Graham Douglas
1514,Józef Pawłowski
1515,Zofia Domalik
1516,Szymon Bobrowski
1517,Bartłomiej Topa
1518,Janusz Chabior
1519,Rafał Zawierucha
1520,Antoni Pawlicki
1521,Cezary Łukaszewicz
1522,Danuta Stenka
1523,Jan Frycz
1524,Damian Majewski
1525,Grant Gustin
1526,Candice Patton
1527,Danielle Panabaker
1528,Carlos Valdes
1529,Tom Cavanagh
1530,Jesse L. Martin
1531,Neil Sandilands
1532,Britne Oldford
1533,Danielle Nicolet
1534,Keiynan Lonsdale
1535,Kim Engelbrecht
1536,Rana Daggubati
1537,Vijay Raaz
1538,Madhu Shalini
1539,Deepak Tijori
1540,Anjana Sukhani
1541,Manchu Lakshmi
1542,Diane Kruger
1543,Martin Freeman
1544,Cas Anvar
1545,Rotem Keinan
1546,Yohanan Herson
1547,Christoph Waltz
1548,Kerry Washington
1549,Walton Goggins
1550,Dennis Christopher
1551,James Remar
1552,David Steen
1553,Dana Gourrier
1554,Nichole Galicia
1555,Laura Cayouette
1556,Ato Essandoh
1557,Sammi Rotibi
1558,Escalante Lundy
1559,Don Johnson
1560,Emily Morris
1561,Stella Shute
1562,Eva Grados
1563,India Colombi
1564,Nina Pearce
1565,Adam Tuominen
1566,Carmel Johnson
1567,Natasha Wanganeen
1568,Elysia Markou
1569,Alexander Lloyd
1570,Amy Handley
1571,Shailene Woodley
1572,Callum Turner
1573,Joe Alwyn
1574,Nabhaan Rizwan
1575,Ncuti Gatwa
1576,Emma Appleton
1577,Christian Brassington
1578,Alice Orr-Ewing
1579,Lee Knight
1580,Zoe Boyle
1581,Ben Cross
1582,Diana Kent
1583,Vatsal Dubey
1584,Julie Tejwani
1585,Rupa Bhimani
1586,Jigna Bhardwaj
1587,Rajesh Kava
1588,Mousam
1589,Swapnil
1590,Arun Shekher
1591,Sanchit Wartak
1592,Rachel House
1593,Briar Grace-Smith
1594,Tanea Heke
1595,Tioreore Ngatai-Melbourne
1596,Ana Scotney
1597,Hariata Moriarty
1598,Chelsie Preston Crayford
1599,Sylvia Rands
1600,Elozonam Ogbolu
1601,Belinda Effah
1602,Saeed Mohammed
1603,Chukwuemeka Okoroafor
1604,Kunle Fawole
1605,Chris Okagbue
1606,Adebayo Salami
1607,Charles Inojie
1608,Elvina Ibru
1609,Tobi Bakare
1610,Molly Bernard
1611,Patrick Breen
1612,Robin de Jesús
1613,Ava Eisenson
1614,Ade Otukoya
1615,Faisal Al Dokhei
1616,Adwa Fahad
1617,Muhand Alsaleh
1618,Rawya Ahmed
1619,Ajeba Aldosary
1620,Aly Ibrahim
1621,Samer Elkhal
1622,Hashem Hawsawi
1623,Ibrahim Mesisebi
1624,Shabib Alkhaleefa
1625,Abdulateif Saud
1626,Nada Alshehry
1627,Dhay Nasser
1628,Frank Grillo
1629,Brandon Thomas Lee
1630,Corey Large
1631,Perrey Reeves
1632,C.J. Perry
1633,Lochlyn Munro
1634,Costas Mandylor
1635,Adelaide Kane
1636,Eva De Dominici
1637,Sarah May Sommers
1638,Trevor Gretzky
1639,Panisara Rikulsurakan
1640,Kay Lertsittichai
1641,Supanaree Sutavijitvong
1642,Krit Jeerapattananuwong
1643,Warisara Jitpreedasakul
1644,Dujdao Vadhanapakorn
1645,Kim Waddoup
1646,Philaiwan Khamphirathat
1647,Wongsakorn Rassamitat
1648,Bhumibhat Thavornsiri
1649,Colin Farrell
1650,Kirsten Dunst
1651,Elle Fanning
1652,Oona Laurence
1653,Angourie Rice
1654,Addison Riecke
1655,Emma Howard
1656,Naomi Watts
1657,Jaeden Martell
1658,Jacob Tremblay
1659,Dean Norris
1660,Lee Pace
1661,Maddie Ziegler
1662,Tonya Pinkins
1663,Bobby Moynihan
1664,Geraldine Hughes
1665,Kristen Stewart
1666,Robert Pattinson
1667,Billy Burke
1668,Peter Facinelli
1669,Elizabeth Reaser
1670,Nikki Reed
1671,Jackson Rathbone
1672,Bryce Dallas Howard
1673,Dakota Fanning
1674,Rachelle Lefevre
1675,Michael Sheen
1676,Edi Gathegi
1677,Cam Gigandet
1678,Anna Kendrick
1679,Nadya Arina
1680,Refal Hady
1681,Giorgino Abraham
1682,Anggika Bolsterli
1683,Laura Theux
1684,Christine Hakim
1685,Unique Priscilla
1686,Karina Suwandi
1687,Mathias Muchus
1688,Ayu Laksmi
1689,I Made Sidia
1690,Dominique Sanda
1691,Bryan Domani
1692,Wafda Saifan
1693,Yayu Unru
1694,Dave Hendrik
1695,Shia LaBeouf
1696,Zooey Deschanel
1697,Jon Heder
1698,Mario Cantone
1699,Kelly Slater
1700,Rob Machado
1701,Sal Masekela
1702,Matilda Lutz
1703,Francesco Russo
1704,Peppino Mazzotta
1705,Will Merrick
1706,Yuliia Sobol
1707,Alida Baldari Calabria
1708,Cristina Donadio
1709,Francesca Cavallin
1710,Hong Chau
1711,Sarah Gadon
1712,John Gallagher Jr.
1713,Lola Kirke
1714,Ellen Burstyn
1715,David Cubitt
1716,Jordan Pettle
1717,Richard Walters
1718,Jesse Eisenberg
1719,Connie Britton
1720,Bill Pullman
1721,Tony Hale
1722,Lavell Crawford
1723,Stuart Greer
1724,Paul Giamatti
1725,John Goodman
1726,Bella Thorne
1727,Jim Ward
1728,Armin Shimerman
1729,Vincent Tong
1730,Andrew Cownden
1731,James Arnold Taylor
1732,David Kaye
1733,Jassim Al Nabhan
1734,Abdel Imam Abdullah
1735,Abdulaziz El Nassar
1736,Khalid Muthafar
1737,Amal Anbari
1738,Ali Al-Hamdaan
1739,El Hussein Abd
1740,Nawaf Al Shemmeri
1741,Bashar Abd Alah
1742,Naser Albouloshy
1743,Reese Witherspoon
1744,Candice Bergen
1745,Nat Wolff
1746,Jon Rudnitsky
1747,Pico Alexander
1748,Lake Bell
1749,Reid Scott
1750,Dolly Wells
1751,Lola Flanery
1752,Eden Grace Redfield
1753,Patrick Schwarzenegger
1754,Rob Riggle
1755,Quinn Shephard
1756,Suleka Mathew
1757,Tiera Skovbye
1758,Ken Tremblett
1759,Norm Misura
1760,Austin Obiajunwa
1761,Nicholas Coombe
1762,Bill Murray
1763,Scott Caan
1764,Leem Lubany
1765,Arian Moayed
1766,Taylor Kinney
1767,Glenn Fleshler
1768,Paul Walker
1769,David Belle
1770,Gouchy Boy
1771,Catalina Denis
1772,Ayisha Issa
1773,Carlo Rota
1774,Andreas Apergis
1775,Richard Zeman
1776,Robert Maillet
1777,Joseph Benjamin
1778,Joke Silva
1779,Ahmed Yerima
1780,Sade Alder-Hayes
1781,Andrzej Seweryn
1782,Dawid Ogrodnik
1783,Zofia Wichłacz
1784,Magdalena Walach
1785,Piotr Fronczewski
1786,Agnieszka Żulewska
1787,Ireneusz Czop
1788,Zbigniew Waleryś
1789,Jacek Beler
1790,Nel Kaczmarek
1791,Saskia Hampele
1792,Liam McIntyre
1793,Lynn Gilmartin
1794,Craig Horner
1795,Peter Yu
1796,Liu Xiaoyi
1797,Guo Yue
1798,Ishtiaque Zico
1799,Jack Tan
1800,Deepak Dobriyal
1801,Sarika Singh
1802,Isha Talwar
1803,Kaurwakee Vashistha
1804,Amitabh Srivastava
1805,Vikas Verma
1806,Guggu Gill
1807,Sukhjinder Shera
1808,Surinder Shinda
1809,Deep Dhillon
1810,Jasmine Jassi
1811,Gurvinder Brar
1812,Razia Sukhvir
1813,Raj Virk
1814,Majida El Roumi
1815,Souheir El Morshidy
1816,Shoukry Sarhan
1817,Huda Sultan
1818,Mahmoud El Meleigy
1819,Ahmad Mehrez
1820,Hesham Selim
1821,Remy Ishak
1822,Mira Filzah
1823,Sangeeta Krishnasamy
1824,Shashi Tharan
1825,Mark O'Dea
1826,Jenn Chia
1827,Sharifah Sakinah
1828,Maudy Koesnaedi
1829,Rano Karno
1830,Cornelia Agatha
1831,Mandra Naih
1832,Aminah Tjendrakasih
1833,Suty Karno
1834,Adam Jagwani
1835,Makrand Deshpande
1836,Kranti Redkar
1837,Mukesh Rishi
1838,Smita Tambe
1839,Aaditi Pohankar
1840,Sahil Gilbile
1841,Jyoti Joshi
1842,Mala Sinha
1843,Shammi Kapoor
1844,Raaj Kumar
1845,Leela Chitnis
1846,Dhumal
1847,Kumkum
1848,Taapsee Pannu
1849,Vikrant Massey
1850,Harshvardhan Rane
1851,Aditya Srivastava
1852,Yamini Das
1853,Stan Nze
1854,Bucci Franklin
1855,Odera Adimorah
1856,Emeka Nwagbaraocha
1857,Elma Mbadiwe
1858,Norbert Young
1859,Brutus Richard
1860,Chinyere Wilfred
1861,Sonny McDon
1862,Chiwetalu Agu
1863,Song Kang-ho
1864,Ed Harris
1865,John Hurt
1866,Tilda Swinton
1867,Jamie Bell
1868,Octavia Spencer
1869,Ewen Bremner
1870,Alison Pill
1871,Adnan Haskovic
1872,Vlad Ivanov
1873,Ko A-sung
1874,Luke Pasqualino
1875,Lee Sung-min
1876,Park Hae-joon
1877,Kim You-jung
1878,Nam Da-reum
1879,Choi Jin-ho
1880,Kim Dong-yeong
1881,Lee Eal
1882,Helen Mirren
1883,Jason Clarke
1884,Sarah Snook
1885,Angus Sampson
1886,Finn Scicluna-O'Prey
1887,Laura Brent
1888,Tyler Coppin
1889,Eamon Farren
1890,Bruce Spence
1891,Jean-Claude Van Damme
1892,Joe Flanigan
1893,Anna-Louise Plowman
1894,Charlotte Beaumont
1895,Steve Nicolson
1896,Uriel Emil
1897,Louis Dempsey
1898,Mark Lewis
1899,Kristopher Van Varenberg
1900,Bianca Brigitte VanDamme
1901,Wendy Crewson
1902,Paul Guilfoyle
1903,Liesel Matthews
1904,Dean Stockwell
1905,Xander Berkeley
1906,Elya Baskin
1907,David Vadim
1908,Tom Everett
1909,Spencer Garrett
1910,Mike Myers
1911,Beyoncé Knowles-Carter
1912,Seth Green
1913,Michael York
1914,Robert Wagner
1915,Mindy Sterling
1916,Verne Troyer
1917,Fred Savage
1918,Elizabeth Hurley
1919,Mimi Rogers
1920,Fabiana Udenio
1921,Paul Dillon
1922,Charles Napier
1923,Will Ferrell
1924,Heather Graham
1925,Rob Lowe
1926,Mark Wahlberg
1927,Burt Reynolds
1928,Don Cheadle
1929,Cameron Diaz
1930,Drew Barrymore
1931,Lucy Liu
1932,Sam Rockwell
1933,Kelly Lynch
1934,Tim Curry
1935,Matt LeBlanc
1936,Tom Green
1937,Luke Wilson
1938,Dylan Walsh
1939,Laura Linney
1940,Ernie Hudson
1941,Joe Don Baker
1942,Grant Heslov
1943,Adewale Akinnuoye-Agbaje
1944,Mary Ellen Trainor
1945,Walter Matthau
1946,Mason Gamble
1947,Joan Plowright
1948,Christopher Lloyd
1949,Robert Stanton
1950,Tran Nghia
1951,Truc Anh
1952,Tran Phong
1953,Khanh Van
1954,Nguyen Lam Thao Tam
1955,Hung Vo
1956,Pham Dinh Thai Ngan
1957,Lam Bao Danh
1958,Nguyen Ngoc Huyen Dieu
1959,Truong Hoang Hanh Thy
1960,Mona Bao Tien
1961,Mai Cat Vi
1962,Lesley Manville
1963,Jason Watkins
1964,James Norton
1965,Phil Davis
1966,Dustin Hoffman
1967,Ian McShane
1968,Jackie Chan
1969,David Cross
1970,Randall Duk Kim
1971,Michelle Yeoh
1972,Katherine Heigl
1973,Josh Duhamel
1974,Alexis Clagett
1975,Brynn Clagett
1976,Brooke Clagett
1977,Hayes MacArthur
1978,Christina Hendricks
1979,Sarah Burns
1980,Jessica St. Clair
1981,Rooney Mara
1982,Joaquin Phoenix
1983,Chiwetel Ejiofor
1984,Tahar Rahim
1985,Ariane Labed
1986,Denis Ménochet
1987,Lubna Azabal
1988,Tchéky Karyo
1989,Charles Babalola
1990,Tawfeek Barhom
1991,Ryan Corr
1992,Uri Gavriel
1993,Shira Haas
1994,Tsahi Halevi
1995,Michael Moshonov
1996,Zhang Ziyi
1997,Koji Yakusho
1998,Kaori Momoi
1999,Youki Kudoh
2000,Gong Li
2001,Cary-Hiroyuki Tagawa
2002,Mako Iwamatsu
2003,Navia Nguyen
2004,Karl Yune
2005,Yaphet Kotto
2006,John Ashton
2007,Dennis Farina
2008,Joe Pantoliano
2009,Richard Foronjy
2010,Robert Miranda
2011,Jack Kehoe
2012,Wendy Phillips
2013,Christophe Lambert
2014,Robin Shou
2015,Linden Ashby
2016,Bridgette Wilson-Sampras
2017,Talisa Soto
2018,Trevor Goddard
2019,Chris Casamassa
2020,François Petit
2021,Keith Cooke
2022,Jennifer Aniston
2023,Jason Sudeikis
2024,Britt Robertson
2025,Margo Martindale
2026,Shay Mitchell
2027,Jack Whitehall
2028,Jon Lovitz
2029,Cameron Esposito
2030,Aasif Mandvi
2031,Sarah Chalke
2032,Cary Elwes
2033,Greta Gerwig
2034,Olivia Thirlby
2035,Jake Johnson
2036,Mindy Kaling
2037,Talia Balsam
2038,Chyler Leigh
2039,Jaime Pressly
2040,Eric Christian Olsen
2041,Mia Kirshner
2042,Deon Richmond
2043,Eric Jungmann
2044,Ron Lester
2045,Cody McMains
2046,Sam Huntington
2047,Lacey Chabert
2048,JoAnna Garcia Swisher
2049,Samm Levine
2050,Cerina Vincent
2051,Daisy Ridley
2052,Clive Owen
2053,George MacKay
2054,Tom Felton
2055,Devon Terrell
2056,Dominic Mafham
2057,Daisy Head
2058,Judi Dench
2059,Sophie Cookson
2060,Nina Sosanya
2061,Tom Hughes
2062,Tereza Srbová
2063,Stephen Campbell Moore
2064,Ben Miles
2065,Freddie Gaminara
2066,Robin Soans
2067,Kevin Fuller
2068,Will Smith
2069,Barry Pepper
2070,Elpidia Carrillo
2071,Robinne Lee
2072,Joe Nunez
2073,Tim Kelleher
2074,Gina Hecht
2075,Andy Milder
2076,Judyann Elder
2077,Sarah Jane Morris
2078,Jay Baruchel
2079,Alice Eve
2080,T.J. Miller
2081,Nate Torrence
2082,Krysten Ritter
2083,Geoff Stults
2084,Lindsay Sloane
2085,Andrew Daly
2086,Jasika Nicole
2087,Kyle Bornheimer
2088,Chris Elliott
2089,Mark Webber
2090,Jean Smart
2091,Schuyler Fisk
2092,Iggy Pop
2093,John Schneider
2094,Chevy Chase
2095,Zena Grey
2096,Josh Peck
2097,Chris Pine
2098,Zachary Quinto
2099,Karl Urban
2100,Simon Pegg
2101,John Cho
2102,Eric Bana
2103,Leonard Nimoy
2104,Bruce Greenwood
2105,Winona Ryder
2106,Jonathan Lipnicki
2107,Geena Davis
2108,Hugh Laurie
2109,Nathan Lane
2110,Marc Maron
2111,Jon Bass
2112,Michaela Watkins
2113,Jillian Bell
2114,Toby Huss
2115,Dan Bakkedahl
2116,Lynn Shelton
2117,Whitmer Thomas
2118,Sacha Baron Cohen
2119,Leslie Bibb
2120,Jane Lynch
2121,George Clooney
2122,Violante Placido
2123,Thekla Reuten
2124,Paolo Bonacelli
2125,Johan Leysen
2126,Irina Björklund
2127,Filippo Timi
2128,Anna Foglietta
2129,Björn Granath
2130,Taraji P. Henson
2131,Babou Ceesay
2132,Anne Heche
2133,Wes Bentley
2134,Nick Searcy
2135,Nicholas Logan
2136,Gilbert Glenn Brown
2137,Michael Douglas
2138,Sean Penn
2139,Deborah Kara Unger
2140,James Rebhorn
2141,Peter Donat
2142,Carroll Baker
2143,Anna Katarina
2144,Armin Mueller-Stahl
2145,Ralph Macchio
2146,Pat Morita
2147,Elisabeth Shue
2148,Martin Kove
2149,Randee Heller
2150,William Zabka
2151,Ron Thomas
2152,Rob Garrison
2153,Nobu McCarthy
2154,Tamlyn Tomita
2155,Yuji Okumoto
2156,Joey Miyashima
2157,Marc Hayashi
2158,Danny Kamekona
2159,Tony O'Dell
2160,Robyn Lively
2161,Thomas Ian Griffith
2162,Sean Kanan
2163,Jonathan Avildsen
2164,William Christopher Ford
2165,Kevin Spacey
2166,Kate Winslet
2167,Gabriel Mann
2168,Leon Rippy
2169,Matt Craven
2170,Rhona Mitra
2171,Jim Beaver
2172,Chris Warner
2173,David Carradine
2174,Keith Carradine
2175,Robert Carradine
2176,James Keach
2177,Stacy Keach
2178,Randy Quaid
2179,Kevin Brophy
2180,Harry Carey Jr.
2181,Christopher Guest
2182,Nicholas Guest
2183,Shelby Leverington
2184,Felice Orlandi
2185,Pamela Reed
2186,Fran Ryan
2187,Savannah Smith Boucher
2188,Amy Stryker
2189,James Whitmore Jr.
2190,Helen McCrory
2191,Alex Jennings
2192,Roger Allam
2193,Sylvia Syms
2194,Mark Bazeley
2195,Scott Speedman
2196,Gemma Ward
2197,Kip Weeks
2198,Laura Margolis
2199,Glenn Howerton
2200,Alex Fisher
2201,Peter Clayton-Luce
2202,Ben Affleck
2203,Bridget Moynahan
2204,Liev Schreiber
2205,Michael Byrne
2206,Colm Feore
2207,Alan Bates
2208,Ron Rifkin
2209,Ciarán Hinds
2210,Richard Marner
2211,Johnny Depp
2212,Paul Bettany
2213,Timothy Dalton
2214,Steven Berkoff
2215,Rufus Sewell
2216,Christian De Sica
2217,Alessio Boni
2218,Daniele Pecci
2219,Giovanni Guidelli
2220,Kate Beckinsale
2221,Shane Brolly
2222,Bill Nighy
2223,Erwin Leder
2224,Sophia Myles
2225,Robbie Gee
2226,Wentworth Miller
2227,Kevin Grevioux
2228,Stephen Rea
2229,Theo James
2230,India Eisley
2231,Sandrine Holt
2232,Kris Holden-Ried
2233,Jacob Blair
2234,Adam Greydon Reid
2235,Steven Mackintosh
2236,David Aston
2237,Geraldine Brophy
2238,Leighton Cardno
2239,Alex Carroll
2240,Elizabeth Hawthorne
2241,Jason Hood
2242,Uzee Usman
2243,Yakubu Mohammed
2244,Asabe Madaki
2245,Sani Mu’azu
2246,Rekiya Ibrahim Atta
2247,Adam Garba
2248,Abba Ali Zaky
2249,Habiba Zock-Sock
2250,Abdul’ Usman Zada
2251,Nadia Dutch
2252,Abubakar Maina
2253,Healing Marcus Udor
2254,Jamila Ibrahim
2255,Robin Williams
2256,Cuba Gooding Jr.
2257,Annabella Sciorra
2258,Max von Sydow
2259,Jessica Brooks Grant
2260,Josh Paddock
2261,Lucinda Jenney
2262,Maggie McCarthy
2263,Wilma Bonet
2264,Matt Salinger
2265,Carin Sprague
2266,June Carryl
2267,Paul P. Card IV
2268,Werner Herzog
2269,Vivica A. Fox
2270,Larenz Tate
2271,Lela Rochon
2272,Little Richard
2273,Paul Mazursky
2274,Alexis Cruz
2275,Jason Mantzoukas
2276,Olivia Munn
2277,Judy Greer
2278,Will Forte
2279,Raoul Trujillo
2280,Killer Mike
2281,Emily Ratajkowski
2282,Fred Melamed
2283,Ebon Moss-Bachrach
2284,Isiah Whitlock Jr.
2285,Evan Handler
2286,Paul Jurewicz
2287,John Gatins
2288,Fernanda Andrade
2289,Bob Stephenson
2290,Brad Pitt
2291,Scoot McNairy
2292,Ben Mendelsohn
2293,James Gandolfini
2294,Ray Liotta
2295,Vincent Curatola
